signature,pval_KM,HZ_KM,n_low,n_high,HZ_strataLow,HZ_ChemotherapyYES,HZ_`Pam50 + Claudin-low subtype`claudin-low,HZ_`Pam50 + Claudin-low subtype`Her2,HZ_`Pam50 + Claudin-low subtype`LumA,HZ_`Pam50 + Claudin-low subtype`LumB,HZ_`Pam50 + Claudin-low subtype`NC,HZ_`Pam50 + Claudin-low subtype`Normal,pval_strataLow,pval_ChemotherapyYES,pval_`Pam50 + Claudin-low subtype`claudin-low,pval_`Pam50 + Claudin-low subtype`Her2,pval_`Pam50 + Claudin-low subtype`LumA,pval_`Pam50 + Claudin-low subtype`LumB,pval_`Pam50 + Claudin-low subtype`NC,pval_`Pam50 + Claudin-low subtype`Normal
MDA_10_vs_proxy_parental_UP._FC_1,0.000904334761829534,0.627790018385598,154,1826,0.720067147570392,2.10698493045641,0.532046637205052,1.18152329324925,0.423769023532078,1.03247126451909,1.04446921039835,0.680887061957542,0.031306767563036,2.61333747058904e-13,0.000777582229825325,0.275323431193829,7.18306506808022e-08,0.828927158616338,0.95179440148682,0.0562181324447959
HCC_p-H_vs_p-L_DOWN_FC_1,0.0297296202666601,0.625364234904167,58,1922,0.84581015130611,2.11062197458073,0.585522532837875,1.21117246503297,0.417929541132064,1.01563277271657,1.10974153806498,0.672782430530623,0.449836019577,2.87441038975587e-13,0.00344065684279716,0.20848942205796,4.30159598531731e-08,0.916343440855711,0.884894244243908,0.0490075253124029
MDA_11_vs_proxy_parental_UP_FC_2,1.50425864422958e-05,0.622387369122043,293,1687,0.723084177484251,2.0818059550558,0.568995690292032,1.16904827176184,0.420384667783151,1.02386460758645,1.14806238060781,0.62358116284007,0.00464969627196078,7.25137872961095e-13,0.00202447678285194,0.307053720968735,5.10282907257089e-08,0.873044469323589,0.847790768269477,0.020077622083795
MDA_p-Low_vs_p-Brm2_UP_FC_1,2.8299201165675e-07,0.621752386486881,516,1464,0.8301783273782,2.10506067020541,0.594062384211214,1.21217144626755,0.443761814756447,1.05657391021824,1.16183593081491,0.688490181543022,0.0592922921165474,2.94168296275441e-13,0.00442596520026384,0.206425508341616,6.21590149489959e-07,0.71293404747246,0.834920976279916,0.0643852771323501
MDA_12_vs_proxy_parental_DOWN_FC_0,3.76890317964e-08,0.617058009344061,711,1269,0.943004143150845,2.10937439970399,0.597925504677024,1.23043723331026,0.429149279181711,1.01621652129414,1.14355415551978,0.696235001810354,0.555528823422657,3.52399544200733e-13,0.00659680125564794,0.178572303044567,4.29503587427967e-07,0.913364235988446,0.852610437900804,0.0843592170342724
MDA_5_vs_proxy_parental_UP_FC_0,1.78675218587426e-08,0.61168645974815,761,1219,0.885524136565908,2.07695951921677,0.587987838373915,1.26051034098846,0.44144996838959,1.02373577507999,1.15827499328605,0.717054958988606,0.215335646985956,1.56206074836505e-12,0.00366977698183531,0.136165906655967,8.51756045091296e-07,0.87381027347128,0.838367929085219,0.109585690337258
MDA_13_vs_proxy_parental_UP_FC_0,2.58272815167916e-05,0.611308753575802,243,1737,0.875951145112703,2.0940819237834,0.593277145433207,1.25282221652861,0.429513177446782,1.01432668713726,1.13988797911087,0.697258995639787,0.291500108458288,6.28988725582805e-13,0.00449764427451942,0.147371715507314,1.84842647742611e-07,0.923063625274205,0.855695969117115,0.0777600837404009
MDA_p-Low_vs_p-BoM_UP_FC_0,3.19721214989461e-06,0.610110954088707,314,1666,0.873474421876843,2.09016098926974,0.597631107051361,1.24405852262007,0.430578422946463,1.01076748535588,1.14563267727389,0.69800724277837,0.232468252674209,7.13573350478665e-13,0.0052224762035214,0.15588910692705,1.95607875589937e-07,0.942031016729526,0.850230386611552,0.0779084837747509
MDA_5_vs_proxy_parental_UP_FC_1,0.0264938656515981,0.605920776427899,53,1927,0.523646145263478,2.13274284528319,0.525128290830741,1.23257184766572,0.423139470335978,1.03045058591076,1.12870481124878,0.683496960887634,0.00788323560241913,1.01746510114094e-13,0.000642010412720191,0.170552851388611,6.95212088874988e-08,0.839229804315058,0.866339104087815,0.0590065057397032
MDA_10_vs_proxy_parental_UP._FC_0,5.56091601442843e-06,0.601406484608987,265,1715,0.871837485516734,2.09102426257077,0.59424203153813,1.25809317776249,0.432605215422381,1.01971564066844,1.1478201432571,0.69952866223752,0.255307211553437,7.20186579854143e-13,0.00462225478105999,0.140824771750464,2.75656569716366e-07,0.894756661443145,0.848187896367038,0.0805566035043599
MDA_3_vs_proxy_parental_DOWN_FC_0,6.37358217742909e-09,0.600370431460088,925,1055,0.917161975967541,2.09592600751365,0.59960300302765,1.23670691840234,0.43410393195147,1.01198340246252,1.16988605288616,0.710009589874162,0.392044955026918,7.06505631884833e-13,0.00603599489014419,0.167442484580843,5.28762674905853e-07,0.935575509098139,0.828107825323496,0.104625539821482
MDA_p-Low_vs_p-Brm2_DOWN_FC_0,1.81116705576686e-05,0.593862100360298,218,1762,0.915266899501396,2.10428313932412,0.591327792712287,1.24720424822478,0.428430290337515,1.02762096414332,1.13480518713193,0.693936104523121,0.506819527196876,4.96377173980062e-13,0.00444783479556168,0.162461214699193,2.88686523983752e-07,0.855840313615771,0.860699390429869,0.0776131839606297
HCC_0_vs_p-L_UP_FC_2,2.26862153576702e-08,0.590354977459124,463,1517,0.689134619641671,2.06966663084264,0.562086434423877,1.43773319529333,0.526835168332097,1.26780721235683,1.40010842324893,0.823941411670143,0.00250337924460554,1.20609347511448e-12,0.00162919164503496,0.0251898606146553,0.000329306635690166,0.154525322341618,0.641991586194369,0.362053523409042
MDA_9_vs_proxy_parental_DOWN_FC_0,4.83303956757612e-08,0.588813304393615,409,1571,0.916263413190791,2.09556238318799,0.59843033795305,1.24074630099137,0.43101077880579,1.01832675342994,1.14436233436616,0.697591420426748,0.415163761167577,8.07461923451267e-13,0.00588194917984544,0.163558397793406,3.38234961533351e-07,0.902187561224254,0.851591541136783,0.0810726125763091
MDA_2_vs_proxy_parental_DOWN_FC_1,1.37401037466567e-09,0.588202991018748,885,1095,0.814377488211945,2.1142871181725,0.634188547914216,1.26889926181684,0.473442064675064,1.10028286648239,1.26444556125572,0.763868669347636,0.0359961055588237,2.30855076942102e-13,0.0147970116495088,0.121161366258763,1.14066641178279e-05,0.531867823320315,0.745248256229377,0.19949366972828
